site_id,soil_group,crop_2024,depth_mm,sample_date,days_since_application,herbicide,replicate_id,concentration,is_t0,timepoint,t0_top_mean,relative_concentration
SA_Minnipa,Heavy,Wheat,100,2024-08-14,63,Flumioxazin,1,4.53513749174698,False,T3,37.5,0.12093699977991947
SA_Minnipa,Heavy,Wheat,100,2024-08-14,63,Flumioxazin,2,1.118242420664087,False,T3,37.5,0.029819797884375655
SA_Minnipa,Heavy,Wheat,100,2024-09-27,107,Flumioxazin,1,2.2427279817015164,False,T4,37.5,0.059806079512040436
SA_Minnipa,Heavy,Wheat,100,2024-09-27,107,Flumioxazin,2,1.3875630937355274,False,T4,37.5,0.037001682499614066
SA_Minnipa,Heavy,Wheat,100,2024-09-27,107,Flumioxazin,3,7.144861033939517,False,T4,37.5,0.19052962757172046
SA_Minnipa,Heavy,Wheat,100,2024-10-28,138,Flumioxazin,1,0.39156942031090514,False,T5,37.5,0.010441851208290803
SA_Minnipa,Heavy,Wheat,100,2024-10-28,138,Flumioxazin,2,3.507342570811952,False,T5,37.5,0.09352913522165206
SA_Minnipa,Heavy,Wheat,100,2024-10-28,138,Flumioxazin,3,7.258286779306347,False,T5,37.5,0.1935543141148359
SA_Minnipa,Heavy,Wheat,300,2024-06-12,0,Flumioxazin,1,0.0,True,T0,37.5,0.0
SA_Minnipa,Heavy,Wheat,300,2024-06-12,0,Flumioxazin,2,0.0,True,T0,37.5,0.0
SA_Minnipa,Heavy,Wheat,300,2024-06-12,0,Flumioxazin,3,0.0,True,T0,37.5,0.0
SA_Minnipa,Heavy,Wheat,300,2024-07-10,28,Flumioxazin,1,2.33,False,T2,37.5,0.06213333333333333
SA_Minnipa,Heavy,Wheat,300,2024-07-10,28,Flumioxazin,2,3.468825371933771,False,T2,37.5,0.0925020099182339
SA_Minnipa,Heavy,Wheat,300,2024-07-10,28,Flumioxazin,3,3.546141126584837,False,T2,37.5,0.09456376337559565
SA_Minnipa,Heavy,Wheat,300,2024-08-14,63,Flumioxazin,1,0.49,False,T3,37.5,0.013066666666666666
SA_Minnipa,Heavy,Wheat,300,2024-08-14,63,Flumioxazin,2,2.5233054101919894,False,T3,37.5,0.06728814427178638
SA_Minnipa,Heavy,Wheat,300,2024-08-14,63,Flumioxazin,3,1.0742419226074527,False,T3,37.5,0.02864645126953207
SA_Minnipa,Heavy,Wheat,300,2024-09-27,107,Flumioxazin,1,0.0,False,T4,37.5,0.0
SA_Minnipa,Heavy,Wheat,300,2024-09-27,107,Flumioxazin,2,0.0,False,T4,37.5,0.0
SA_Minnipa,Heavy,Wheat,300,2024-09-27,107,Flumioxazin,3,0.0,False,T4,37.5,0.0
SA_Minnipa,Heavy,Wheat,300,2024-10-28,138,Flumioxazin,1,0.0,False,T5,37.5,0.0
SA_Minnipa,Heavy,Wheat,300,2024-10-28,138,Flumioxazin,2,0.0,False,T5,37.5,0.0
SA_Minnipa,Heavy,Wheat,300,2024-10-28,138,Flumioxazin,3,0.0,False,T5,37.5,0.0
SA_Minnipa,Heavy,Wheat,100,2024-06-12,0,Imazapic,1,16.4,True,T0,16.4,1.0
SA_Minnipa,Heavy,Wheat,100,2024-06-12,0,Imazapic,2,16.4,True,T0,16.4,1.0
SA_Minnipa,Heavy,Wheat,100,2024-06-12,0,Imazapic,3,16.4,True,T0,16.4,1.0
SA_Minnipa,Heavy,Wheat,100,2024-06-27,15,Imazapic,1,6.39,False,T1,16.4,0.3896341463414634
SA_Minnipa,Heavy,Wheat,100,2024-06-27,15,Imazapic,2,6.76,False,T1,16.4,0.41219512195121955
SA_Minnipa,Heavy,Wheat,100,2024-06-27,15,Imazapic,3,4.64,False,T1,16.4,0.2829268292682927
SA_Minnipa,Heavy,Wheat,100,2024-07-10,28,Imazapic,1,2.29,False,T2,16.4,0.13963414634146343
SA_Minnipa,Heavy,Wheat,100,2024-07-10,28,Imazapic,2,6.72,False,T2,16.4,0.40975609756097564
SA_Minnipa,Heavy,Wheat,100,2024-07-10,28,Imazapic,3,5.59,False,T2,16.4,0.3408536585365854
SA_Minnipa,Heavy,Wheat,100,2024-08-14,63,Imazapic,1,1.0564482646281803,False,T3,16.4,0.06441757711147442
SA_Minnipa,Heavy,Wheat,100,2024-08-14,63,Imazapic,2,4.5,False,T3,16.4,0.27439024390243905
SA_Minnipa,Heavy,Wheat,100,2024-08-14,63,Imazapic,3,3.65,False,T3,16.4,0.2225609756097561
SA_Minnipa,Heavy,Wheat,100,2024-09-27,107,Imazapic,1,1.53,False,T4,16.4,0.09329268292682928
SA_Minnipa,Heavy,Wheat,100,2024-09-27,107,Imazapic,2,4.01,False,T4,16.4,0.24451219512195121
SA_Minnipa,Heavy,Wheat,100,2024-10-28,138,Imazapic,1,1.07,False,T5,16.4,0.0652439024390244
SA_Minnipa,Heavy,Wheat,100,2024-10-28,138,Imazapic,2,6.35,False,T5,16.4,0.3871951219512195
SA_Minnipa,Heavy,Wheat,100,2024-10-28,138,Imazapic,3,2.35,False,T5,16.4,0.14329268292682928
SA_Minnipa,Heavy,Wheat,300,2024-06-12,0,Imazapic,1,0.0,True,T0,16.4,0.0
SA_Minnipa,Heavy,Wheat,300,2024-06-12,0,Imazapic,2,0.0,True,T0,16.4,0.0
SA_Minnipa,Heavy,Wheat,300,2024-06-12,0,Imazapic,3,0.0,True,T0,16.4,0.0
SA_Minnipa,Heavy,Wheat,300,2024-07-10,28,Imazapic,1,9.09,False,T2,16.4,0.5542682926829269
SA_Minnipa,Heavy,Wheat,300,2024-07-10,28,Imazapic,2,4.17,False,T2,16.4,0.25426829268292683
SA_Minnipa,Heavy,Wheat,300,2024-07-10,28,Imazapic,3,4.18,False,T2,16.4,0.2548780487804878
SA_Minnipa,Heavy,Wheat,300,2024-08-14,63,Imazapic,1,4.24,False,T3,16.4,0.2585365853658537
SA_Minnipa,Heavy,Wheat,300,2024-08-14,63,Imazapic,2,2.95,False,T3,16.4,0.17987804878048783
SA_Minnipa,Heavy,Wheat,300,2024-08-14,63,Imazapic,3,2.64,False,T3,16.4,0.1609756097560976
SA_Minnipa,Heavy,Wheat,300,2024-09-27,107,Imazapic,1,4.44,False,T4,16.4,0.27073170731707324
SA_Minnipa,Heavy,Wheat,300,2024-09-27,107,Imazapic,2,1.71,False,T4,16.4,0.10426829268292684
SA_Minnipa,Heavy,Wheat,300,2024-10-28,138,Imazapic,1,2.19,False,T5,16.4,0.13353658536585367
SA_Minnipa,Heavy,Wheat,300,2024-10-28,138,Imazapic,2,0.8,False,T5,16.4,0.04878048780487806
SA_Minnipa,Heavy,Wheat,300,2024-10-28,138,Imazapic,3,1.69,False,T5,16.4,0.10304878048780489
SA_Minnipa,Light,Pea,100,2024-06-12,0,Terbuthylazine,1,656.0,True,T0,656.0,1.0
SA_Minnipa,Light,Pea,100,2024-06-12,0,Terbuthylazine,2,656.0,True,T0,656.0,1.0
SA_Minnipa,Light,Pea,100,2024-06-12,0,Terbuthylazine,3,656.0,True,T0,656.0,1.0
SA_Minnipa,Light,Pea,100,2024-08-14,63,Terbuthylazine,1,0.0,False,T3,656.0,0.0
SA_Minnipa,Light,Pea,100,2024-08-14,63,Terbuthylazine,2,29.224814080035916,False,T3,656.0,0.04455002146346938
SA_Minnipa,Light,Pea,100,2024-08-14,63,Terbuthylazine,3,44.245429046178536,False,T3,656.0,0.06744730037527216
SA_Minnipa,Light,Pea,100,2024-09-26,106,Terbuthylazine,1,9.957173837457015,False,T4,656.0,0.015178618654660084
SA_Minnipa,Light,Pea,100,2024-09-26,106,Terbuthylazine,2,12.7347137440912,False,T4,656.0,0.019412673390382926
SA_Minnipa,Light,Pea,100,2024-09-26,106,Terbuthylazine,3,35.00200770172194,False,T4,656.0,0.053356719057502965
SA_Minnipa,Light,Pea,100,2024-10-28,138,Terbuthylazine,1,180.93784505306357,False,T2,656.0,0.2758198857516213
SA_Minnipa,Light,Pea,100,2024-10-28,138,Terbuthylazine,2,48.12992700281603,False,T2,656.0,0.07336879116282932
SA_Minnipa,Light,Pea,100,2024-10-28,138,Terbuthylazine,3,30.03803786001852,False,T2,656.0,0.04578969185978433
SA_Minnipa,Light,Pea,100,2024-10-28,138,Terbuthylazine,4,0.0,False,T5,656.0,0.0
SA_Minnipa,Light,Pea,100,2024-10-28,138,Terbuthylazine,5,0.0,False,T5,656.0,0.0
SA_Minnipa,Light,Pea,100,2024-10-28,138,Terbuthylazine,6,13.844546884398808,False,T5,656.0,0.02110449220182745
SA_Minnipa,Light,Pea,300,2024-06-12,0,Terbuthylazine,1,0.0,True,T0,656.0,0.0
SA_Minnipa,Light,Pea,300,2024-06-12,0,Terbuthylazine,2,0.0,True,T0,656.0,0.0
SA_Minnipa,Light,Pea,300,2024-06-12,0,Terbuthylazine,3,0.0,True,T0,656.0,0.0
SA_Minnipa,Light,Pea,300,2024-07-09,27,Terbuthylazine,1,40.895394586449534,False,T2,656.0,0.06234054052812429
SA_Minnipa,Light,Pea,300,2024-07-09,27,Terbuthylazine,2,54.341529658127676,False,T2,656.0,0.08283769764958487
SA_Minnipa,Light,Pea,300,2024-07-09,27,Terbuthylazine,3,26.01303495248062,False,T2,656.0,0.0396540166958546
SA_Minnipa,Light,Pea,300,2024-08-14,63,Terbuthylazine,1,0.0,False,T3,656.0,0.0
SA_Minnipa,Light,Pea,300,2024-08-14,63,Terbuthylazine,2,34.526898985744076,False,T3,656.0,0.052632467966073286
SA_Minnipa,Light,Pea,300,2024-08-14,63,Terbuthylazine,3,42.09235341668898,False,T3,656.0,0.06416517289129417
SA_Minnipa,Light,Pea,300,2024-09-26,106,Terbuthylazine,1,0.0,False,T4,656.0,0.0
SA_Minnipa,Light,Pea,300,2024-09-26,106,Terbuthylazine,2,0.5973975027944103,False,T4,656.0,0.0009106669249914791
SA_Minnipa,Light,Pea,300,2024-09-26,106,Terbuthylazine,3,0.6805468001586809,False,T4,656.0,0.001037418902680916
SA_Minnipa,Light,Pea,300,2024-10-28,138,Terbuthylazine,1,0.23379392960864986,False,T5,656.0,0.0003563931853790394
SA_Minnipa,Light,Pea,300,2024-10-28,138,Terbuthylazine,2,2.403982585827215,False,T5,656.0,0.003664607600346364
SA_Minnipa,Light,Pea,300,2024-10-28,138,Terbuthylazine,3,0.4560525235298108,False,T5,656.0,0.0006952020175759311
SA_Minnipa,Light,Wheat,100,2024-06-12,0,Flumioxazin,1,37.5,True,T0,37.5,1.0
SA_Minnipa,Light,Wheat,100,2024-06-12,0,Flumioxazin,2,37.5,True,T0,37.5,1.0
SA_Minnipa,Light,Wheat,100,2024-06-12,0,Flumioxazin,3,37.5,True,T0,37.5,1.0
SA_Minnipa,Light,Wheat,100,2024-06-27,15,Flumioxazin,1,4.932981392809576,False,T1,37.5,0.131546170474922
SA_Minnipa,Light,Wheat,100,2024-06-27,15,Flumioxazin,2,7.551742147026349,False,T1,37.5,0.20137979058736932
SA_Minnipa,Light,Wheat,100,2024-06-27,15,Flumioxazin,3,9.306408430509936,False,T1,37.5,0.24817089148026497
SA_Minnipa,Light,Wheat,100,2024-07-09,27,Flumioxazin,1,5.658204128843543,False,T2,37.5,0.15088544343582783
SA_Minnipa,Light,Wheat,100,2024-07-09,27,Flumioxazin,2,4.932981392809576,False,T2,37.5,0.131546170474922
SA_Minnipa,Light,Wheat,100,2024-07-09,27,Flumioxazin,3,14.687723738244543,False,T2,37.5,0.3916726330198545
SA_Minnipa,Light,Wheat,100,2024-08-14,63,Flumioxazin,1,2.768126959661279,False,T3,37.5,0.07381671892430078
SA_Minnipa,Light,Wheat,100,2024-08-14,63,Flumioxazin,2,6.4108666382526165,False,T3,37.5,0.17095644368673643
SA_Minnipa,Light,Wheat,100,2024-08-14,63,Flumioxazin,3,9.484203307573736,False,T3,37.5,0.2529120882019663
SA_Minnipa,Light,Wheat,100,2024-09-26,106,Flumioxazin,1,0.0,False,T4,37.5,0.0
SA_Minnipa,Light,Wheat,100,2024-09-26,106,Flumioxazin,2,2.795880607152915,False,T4,37.5,0.0745568161907444
SA_Minnipa,Light,Wheat,100,2024-09-26,106,Flumioxazin,3,4.8492448417381215,False,T4,37.5,0.12931319577968325
SA_Minnipa,Light,Wheat,100,2024-10-28,138,Flumioxazin,1,0.0,False,T5,37.5,0.0
SA_Minnipa,Light,Wheat,100,2024-10-28,138,Flumioxazin,2,0.0,False,T5,37.5,0.0
SA_Minnipa,Light,Wheat,100,2024-10-28,138,Flumioxazin,3,0.0,False,T5,37.5,0.0
SA_Minnipa,Light,Wheat,300,2024-06-12,0,Flumioxazin,1,0.0,True,T0,37.5,0.0
SA_Minnipa,Light,Wheat,300,2024-06-12,0,Flumioxazin,2,0.0,True,T0,37.5,0.0
SA_Minnipa,Light,Wheat,300,2024-06-12,0,Flumioxazin,3,0.0,True,T0,37.5,0.0
SA_Minnipa,Light,Wheat,300,2024-06-27,15,Flumioxazin,1,0.39321143641941353,False,T2,37.5,0.010485638304517694
SA_Minnipa,Light,Wheat,300,2024-06-27,15,Flumioxazin,2,0.0102330760807171,False,T2,37.5,0.00027288202881912266
SA_Minnipa,Light,Wheat,300,2024-06-27,15,Flumioxazin,3,0.0,False,T2,37.5,0.0
SA_Minnipa,Light,Wheat,300,2024-07-09,27,Flumioxazin,1,1.0485571386062804,False,T3,37.5,0.027961523696167476
SA_Minnipa,Light,Wheat,300,2024-07-09,27,Flumioxazin,2,0.0,False,T3,37.5,0.0
SA_Minnipa,Light,Wheat,300,2024-07-09,27,Flumioxazin,3,2.537668141280127,False,T3,37.5,0.06767115043413673
SA_Minnipa,Light,Wheat,300,2024-08-14,63,Flumioxazin,1,0.0,False,T4,37.5,0.0
SA_Minnipa,Light,Wheat,300,2024-08-14,63,Flumioxazin,2,0.0,False,T4,37.5,0.0
SA_Minnipa,Light,Wheat,300,2024-08-14,63,Flumioxazin,3,0.0,False,T4,37.5,0.0
SA_Minnipa,Light,Wheat,300,2024-09-26,106,Flumioxazin,1,0.0,False,T5,37.5,0.0
SA_Minnipa,Light,Wheat,300,2024-09-26,106,Flumioxazin,2,0.0,False,T5,37.5,0.0
SA_Minnipa,Light,Wheat,300,2024-09-26,106,Flumioxazin,3,0.0,False,T5,37.5,0.0
SA_Minnipa,Light,Wheat,100,2024-06-12,0,Imazapic,1,16.4,True,T0,16.4,1.0
SA_Minnipa,Light,Wheat,100,2024-06-12,0,Imazapic,2,16.4,True,T0,16.4,1.0
SA_Minnipa,Light,Wheat,100,2024-06-12,0,Imazapic,3,16.4,True,T0,16.4,1.0
SA_Minnipa,Light,Wheat,100,2024-06-27,15,Imazapic,1,0.610358904086653,False,T1,16.4,0.03721700634674714
SA_Minnipa,Light,Wheat,100,2024-06-27,15,Imazapic,2,2.9038353725107156,False,T1,16.4,0.17706313247016559
SA_Minnipa,Light,Wheat,100,2024-06-27,15,Imazapic,3,0.9249955565694917,False,T1,16.4,0.0564021680835056
SA_Minnipa,Light,Wheat,100,2024-07-09,27,Imazapic,1,0.0,False,T2,16.4,0.0
SA_Minnipa,Light,Wheat,100,2024-07-09,27,Imazapic,2,0.30635452896776666,False,T2,16.4,0.018680154205351625
SA_Minnipa,Light,Wheat,100,2024-07-09,27,Imazapic,3,0.23785824466358488,False,T2,16.4,0.014503551503877127
SA_Minnipa,Light,Wheat,100,2024-08-14,63,Imazapic,1,0.057729398701661376,False,T3,16.4,0.0035200852866866697
SA_Minnipa,Light,Wheat,100,2024-08-14,63,Imazapic,2,0.6212799647015059,False,T3,16.4,0.037882924676921094
SA_Minnipa,Light,Wheat,100,2024-08-14,63,Imazapic,3,2.8597390217403045,False,T3,16.4,0.17437433059392102
SA_Minnipa,Light,Wheat,100,2024-09-26,106,Imazapic,1,0.6747409372494079,False,T4,16.4,0.04114274007618341
SA_Minnipa,Light,Wheat,100,2024-09-26,106,Imazapic,2,3.013112962081512,False,T4,16.4,0.18372640012692146
SA_Minnipa,Light,Wheat,100,2024-09-26,106,Imazapic,3,1.3477070393130886,False,T4,16.4,0.08217725849470053
SA_Minnipa,Light,Wheat,100,2024-10-28,138,Imazapic,1,0.37958643184501634,False,T5,16.4,0.02314551413689124
SA_Minnipa,Light,Wheat,100,2024-10-28,138,Imazapic,2,0.56654368535436,False,T5,16.4,0.03454534666794878
SA_Minnipa,Light,Wheat,100,2024-10-28,138,Imazapic,3,0.0,False,T5,16.4,0.0
SA_Minnipa,Light,Wheat,300,2024-06-12,0,Imazapic,1,0.0,True,T0,16.4,0.0
SA_Minnipa,Light,Wheat,300,2024-06-12,0,Imazapic,2,0.0,True,T0,16.4,0.0
SA_Minnipa,Light,Wheat,300,2024-06-12,0,Imazapic,3,0.0,True,T0,16.4,0.0
SA_Minnipa,Light,Wheat,300,2024-06-27,15,Imazapic,1,0.07322048489895748,False,T2,16.4,0.004464663713351066
SA_Minnipa,Light,Wheat,300,2024-06-27,15,Imazapic,2,1.1310400814691628,False,T2,16.4,0.06896585862616847
SA_Minnipa,Light,Wheat,300,2024-06-27,15,Imazapic,3,0.0,False,T2,16.4,0.0
SA_Minnipa,Light,Wheat,300,2024-07-09,27,Imazapic,1,0.29486711163420803,False,T3,16.4,0.017979701928915126
SA_Minnipa,Light,Wheat,300,2024-07-09,27,Imazapic,2,1.6811997678125097,False,T3,16.4,0.10251218096417743
SA_Minnipa,Light,Wheat,300,2024-07-09,27,Imazapic,3,1.5495726349373387,False,T3,16.4,0.094486136276667
SA_Minnipa,Light,Wheat,300,2024-08-14,63,Imazapic,1,1.1336263301666638,False,T4,16.4,0.06912355671747951
SA_Minnipa,Light,Wheat,300,2024-08-14,63,Imazapic,2,0.6783183329701943,False,T4,16.4,0.04136087396159722
SA_Minnipa,Light,Wheat,300,2024-08-14,63,Imazapic,3,0.42847677087917213,False,T4,16.4,0.02612663237068123
SA_Minnipa,Light,Wheat,300,2024-09-26,106,Imazapic,1,0.7148948318319279,False,T5,16.4,0.043591148282434634
SA_Minnipa,Light,Wheat,300,2024-09-26,106,Imazapic,2,0.7121842890970403,False,T5,16.4,0.043425871286404905
SA_Minnipa,Light,Wheat,300,2024-09-26,106,Imazapic,3,0.35133160087545345,False,T5,16.4,0.021422658589966677
